dmd_type,dmd_id,dmd_name,bnf_code
AMP,29848911000001104,Enalapril 5mg tablets,0205051I0AAABAB
AMP,319411000001102,Enalapril 5mg tablets,0205051I0AAABAB
AMP,13749711000001107,Enalapril 5mg tablets,0205051I0AAABAB
AMP,21934311000001105,Enalapril 5mg tablets,0205051I0AAABAB
AMP,15970611000001109,Enalapril 5mg tablets,0205051I0AAABAB
AMP,259111000001109,Enalapril 5mg tablets,0205051I0AAABAB
VMP,318853004,Enalapril 10mg tablets,0205051I0AAACAC
AMP,225811000001104,Enalapril 10mg tablets,0205051I0AAACAC
AMP,23483911000001108,Enalapril 10mg tablets,0205051I0AAACAC
AMP,676011000001102,Enalapril 10mg tablets,0205051I0AAACAC
AMP,688811000001104,Enalapril 10mg tablets,0205051I0AAACAC
AMP,9794411000001107,Enalapril 10mg tablets,0205051I0AAACAC
AMP,10405811000001102,Enalapril 10mg tablets,0205051I0AAACAC
AMP,36609411000001107,Enalapril 10mg tablets,0205051I0AAACAC
AMP,23881511000001106,Enalapril 10mg tablets,0205051I0AAACAC
AMP,11554111000001100,Enalapril 10mg tablets,0205051I0AAACAC
AMP,414411000001109,Enalapril 10mg tablets,0205051I0AAACAC
AMP,127311000001103,Enalapril 10mg tablets,0205051I0AAACAC
AMP,30125011000001101,Enalapril 10mg tablets,0205051I0AAACAC
AMP,38880611000001103,Enalapril 10mg tablets,0205051I0AAACAC
AMP,19727511000001108,Enalapril 10mg tablets,0205051I0AAACAC
AMP,19191011000001106,Enalapril 10mg tablets,0205051I0AAACAC
AMP,401711000001103,Enalapril 10mg tablets,0205051I0AAACAC
AMP,36739811000001106,Enalapril 10mg tablets,0205051I0AAACAC
AMP,17901611000001106,Enalapril 10mg tablets,0205051I0AAACAC
AMP,5625211000001101,Enalapril 10mg tablets,0205051I0AAACAC
AMP,450811000001105,Enalapril 10mg tablets,0205051I0AAACAC
AMP,29848511000001106,Enalapril 10mg tablets,0205051I0AAACAC
AMP,115211000001105,Enalapril 10mg tablets,0205051I0AAACAC
AMP,13749911000001109,Enalapril 10mg tablets,0205051I0AAACAC
AMP,21934511000001104,Enalapril 10mg tablets,0205051I0AAACAC
AMP,15969311000001102,Enalapril 10mg tablets,0205051I0AAACAC
AMP,104511000001109,Enalapril 10mg tablets,0205051I0AAACAC
VMP,318855006,Enalapril 20mg tablets,0205051I0AAADAD
AMP,526511000001100,Enalapril 20mg tablets,0205051I0AAADAD
AMP,665211000001105,Enalapril 20mg tablets,0205051I0AAADAD
AMP,367611000001108,Enalapril 20mg tablets,0205051I0AAADAD
AMP,9794611000001105,Enalapril 20mg tablets,0205051I0AAADAD
AMP,10406011000001104,Enalapril 20mg tablets,0205051I0AAADAD
AMP,36610011000001109,Enalapril 20mg tablets,0205051I0AAADAD
AMP,23973911000001101,Enalapril 20mg tablets,0205051I0AAADAD
AMP,11554311000001103,Enalapril 20mg tablets,0205051I0AAADAD
AMP,381411000001100,Enalapril 20mg tablets,0205051I0AAADAD
AMP,233511000001103,Enalapril 20mg tablets,0205051I0AAADAD
AMP,30125211000001106,Enalapril 20mg tablets,0205051I0AAADAD
AMP,38881011000001101,Enalapril 20mg tablets,0205051I0AAADAD
AMP,19727711000001103,Enalapril 20mg tablets,0205051I0AAADAD
AMP,19191211000001101,Enalapril 20mg tablets,0205051I0AAADAD
AMP,923711000001107,Enalapril 20mg tablets,0205051I0AAADAD
AMP,36740411000001103,Enalapril 20mg tablets,0205051I0AAADAD
AMP,17901811000001105,Enalapril 20mg tablets,0205051I0AAADAD
AMP,5625411000001102,Enalapril 20mg tablets,0205051I0AAADAD
AMP,728411000001104,Enalapril 20mg tablets,0205051I0AAADAD
AMP,695511000001106,Enalapril 20mg tablets,0205051I0AAADAD
AMP,13750211000001105,Enalapril 20mg tablets,0205051I0AAADAD
AMP,21934711000001109,Enalapril 20mg tablets,0205051I0AAADAD
AMP,15969611000001107,Enalapril 20mg tablets,0205051I0AAADAD
AMP,346311000001105,Enalapril 20mg tablets,0205051I0AAADAD
VMP,8486211000001107,Enalapril 2.5mg/5ml oral solution,0205051I0AAAJAJ
VMP,8489611000001101,Enalapril 2.5mg/5ml oral suspension,0205051I0AAAJAJ
AMP,8461511000001103,Enalapril 2.5mg/5ml oral solution,0205051I0AAAJAJ
AMP,8462111000001102,Enalapril 2.5mg/5ml oral suspension,0205051I0AAAJAJ
VMP,8485711000001108,Enalapril 10mg/5ml oral solution,0205051I0AAAUAU
AMP,8460311000001104,Enalapril 10mg/5ml oral solution,0205051I0AAAUAU
VMP,8485511000001103,Enalapril 1.25mg/5ml oral solution,0205051I0AABFBF
AMP,8458611000001101,Enalapril 1.25mg/5ml oral solution,0205051I0AABFBF
VMP,12085311000001105,Enalapril 1.5mg/5ml oral solution,0205051I0AABSBS
VMP,12085411000001103,Enalapril 1.5mg/5ml oral suspension,0205051I0AABSBS
AMP,12073711000001102,Enalapril 1.5mg/5ml oral solution,0205051I0AABSBS
AMP,12073411000001108,Enalapril 1.5mg/5ml oral suspension,0205051I0AABSBS
VMP,12085111000001108,Enalapril 1.2mg/5ml oral solution,0205051I0AABTBT
VMP,12085211000001102,Enalapril 1.2mg/5ml oral suspension,0205051I0AABTBT
AMP,12073111000001103,Enalapril 1.2mg/5ml oral solution,0205051I0AABTBT
AMP,12072511000001100,Enalapril 1.2mg/5ml oral suspension,0205051I0AABTBT
VMP,8486911000001103,Enalapril 5mg/5ml oral solution,0205051I0AABYBY
AMP,8463911000001106,Enalapril 5mg/5ml oral solution,0205051I0AABYBY
VMP,8487011000001104,Enalapril 5mg/5ml oral suspension,0205051I0AABZBZ
AMP,8464211000001104,Enalapril 5mg/5ml oral suspension,0205051I0AABZBZ
VMP,8485811000001100,Enalapril 10mg/5ml oral suspension,0205051I0AACACA
AMP,8461811000001100,Enalapril 10mg/5ml oral suspension,0205051I0AACACA
VMP,8485611000001104,Enalapril 1.25mg/5ml oral suspension,0205051I0AACBCB
AMP,8459111000001102,Enalapril 1.25mg/5ml oral suspension,0205051I0AACBCB
AMP,749611000001107,Innovace 2.5mg tablets,0205051I0BBAAAA
AMP,730211000001104,Innovace 5mg tablets,0205051I0BBABAB
AMP,316111000001104,Innovace 10mg tablets,0205051I0BBACAC
AMP,302311000001104,Innovace 20mg tablets,0205051I0BBADAD
VMP,318909008,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,9474311000001101,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,9445411000001105,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,9499611000001103,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,13765611000001105,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,10435511000001108,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,23981411000001102,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,10294511000001103,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,9457011000001105,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,37078211000001101,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,20925711000001102,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,9554711000001108,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,9471311000001104,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,15089111000001108,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,9450311000001107,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,22018011000001101,Fosinopril 10mg tablets,0205051J0AAAAAA
AMP,9448711000001106,Fosinopril 10mg tablets,0205051J0AAAAAA
VMP,318910003,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,9474511000001107,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,9445611000001108,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,9500311000001107,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,13765811000001109,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,10435711000001103,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,23981611000001104,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,10294711000001108,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,9457311000001108,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,37078911000001105,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,20937311000001107,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,9554911000001105,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,9471511000001105,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,15209611000001107,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,9450511000001101,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,9448911000001108,Fosinopril 20mg tablets,0205051J0AAABAB
AMP,348111000001107,Staril 20mg tablets,0205051J0BBABAB
VMP,318880006,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,7495911000001104,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,7513811000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,13845711000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,16061211000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,24367111000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,7977511000001109,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,27475211000001104,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,37259911000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,9089111000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,17936811000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,8171711000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,29891911000001102,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,7334911000001102,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,13754811000001101,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
AMP,22071811000001105,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAAAAA
VMP,318884002,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,7495011000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,7513611000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,13845511000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,16061011000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,24366811000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,7977211000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,28168411000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,30221211000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,17936611000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,8171311000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,29892111000001105,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,7334711000001104,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,13754611000001100,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,22071611000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0205051K0AAABAB
AMP,3143111000001100,Zestoretic 20 tablets,0205051K0BBAAAA
AMP,3144311000001101,Zestoretic 10 tablets,0205051K0BBABAB
AMP,3143511000001109,Carace 20 Plus tablets,0205051K0BCAAAA
AMP,7385711000001106,Caralpha 20mg/12.5mg tablets,0205051K0BDABAA
AMP,38240011000001105,Lisoretic 20mg/12.5mg tablets,0205051K0BFAAAA
AMP,38240211000001100,Lisoretic 10mg/12.5mg tablets,0205051K0BFABAB
VMP,318857003,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,874311000001100,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,460011000001108,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,337211000001101,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,9809811000001108,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,10385711000001103,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,16060211000001109,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,14122911000001109,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,35391311000001107,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,24368011000001107,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,3695211000001103,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,709811000001102,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,27377211000001100,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,30221411000001105,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,5253711000001106,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,17937011000001103,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,96611000001106,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,10290411000001108,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,877611000001104,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,15107611000001100,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,60211000001105,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,22072211000001102,Lisinopril 2.5mg tablets,0205051L0AAAAAA
AMP,461611000001106,Lisinopril 2.5mg tablets,0205051L0AAAAAA
VMP,318858008,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,18111000001103,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,18463411000001102,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,34511000001109,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,72111000001106,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,9810211000001103,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,10386011000001109,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,16060411000001108,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,14123111000001100,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,35391711000001106,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,24368811000001101,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,3695411000001104,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,561911000001108,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,27377411000001101,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,30221611000001108,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,35165211000001107,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,35611000001109,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,17937211000001108,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,854811000001107,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,10291711000001105,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,683211000001108,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,15108011000001108,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,528611000001100,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,13754011000001107,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,22072411000001103,Lisinopril 5mg tablets,0205051L0AAABAB
AMP,574111000001103,Lisinopril 5mg tablets,0205051L0AAABAB
VMP,318859000,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,532711000001109,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,18463011000001106,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,247511000001109,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,912911000001107,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,9810411000001104,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,10386411000001100,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,16060611000001106,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,14123311000001103,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,35392011000001101,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,24367411000001102,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,3695611000001101,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,832711000001108,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,27377611000001103,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,30221811000001107,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,35165411000001106,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,656411000001108,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,17937411000001107,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,872611000001102,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,10290011000001104,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,145811000001100,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,15107411000001103,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,640511000001107,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,13754211000001102,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,22072611000001100,Lisinopril 10mg tablets,0205051L0AAACAC
AMP,499711000001101,Lisinopril 10mg tablets,0205051L0AAACAC
VMP,318860005,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,668811000001102,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,18463211000001101,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,460111000001109,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,580411000001107,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,9810811000001102,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,10386911000001108,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,16060811000001105,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,14123511000001109,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,35392311000001103,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,24368611000001100,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,3695811000001102,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,607011000001108,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,27377811000001104,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,30222011000001109,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,35165611000001109,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,576511000001101,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,17937611000001105,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,155311000001107,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,10291011000001108,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,637111000001101,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,15107811000001101,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,487411000001102,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,13754411000001103,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,22072811000001101,Lisinopril 20mg tablets,0205051L0AAADAD
AMP,360711000001100,Lisinopril 20mg tablets,0205051L0AAADAD
VMP,8622511000001100,Lisinopril 5mg/5ml oral solution,0205051L0AAAGAG
VMP,8622611000001101,Lisinopril 5mg/5ml oral suspension,0205051L0AAAGAG
AMP,8593711000001101,Lisinopril 5mg/5ml oral solution,0205051L0AAAGAG
AMP,8594211000001106,Lisinopril 5mg/5ml oral suspension,0205051L0AAAGAG
VMP,8621911000001101,Lisinopril 10mg/5ml oral solution,0205051L0AAAHAH
VMP,8622011000001108,Lisinopril 10mg/5ml oral suspension,0205051L0AAAHAH
AMP,8590911000001107,Lisinopril 10mg/5ml oral solution,0205051L0AAAHAH
AMP,8591311000001101,Lisinopril 10mg/5ml oral suspension,0205051L0AAAHAH
VMP,8622111000001109,Lisinopril 2.5mg/5ml oral solution,0205051L0AAAIAI
VMP,8622211000001103,Lisinopril 2.5mg/5ml oral suspension,0205051L0AAAIAI
AMP,8591911000001100,Lisinopril 2.5mg/5ml oral solution,0205051L0AAAIAI
AMP,8592211000001102,Lisinopril 2.5mg/5ml oral suspension,0205051L0AAAIAI
VMP,12760911000001102,Lisinopril 15mg/5ml oral solution,0205051L0AAAKAK
VMP,12761011000001105,Lisinopril 15mg/5ml oral suspension,0205051L0AAAKAK
AMP,12734311000001104,Lisinopril 15mg/5ml oral solution,0205051L0AAAKAK
AMP,12733911000001100,Lisinopril 15mg/5ml oral suspension,0205051L0AAAKAK
VMP,8622811000001102,Lisinopril 7.5mg/5ml oral solution,0205051L0AAANAN
VMP,8622911000001107,Lisinopril 7.5mg/5ml oral suspension,0205051L0AAANAN
AMP,8592511000001104,Lisinopril 7.5mg/5ml oral solution,0205051L0AAANAN
AMP,8593111000001102,Lisinopril 7.5mg/5ml oral suspension,0205051L0AAANAN
VMP,30251811000001106,Lisinopril 5mg/5ml oral solution sugar free,0205051L0AAAQAQ
AMP,30987911000001102,Lisinopril 5mg/5ml oral solution sugar free,0205051L0AAAQAQ
AMP,30801411000001106,Lisinopril 5mg/5ml oral solution sugar free,0205051L0AAAQAQ
AMP,30223811000001106,Lisinopril 5mg/5ml oral solution sugar free,0205051L0AAAQAQ
VMP,8622311000001106,Lisinopril 20mg/5ml oral solution,0205051L0AAAYAY
AMP,8592811000001101,Lisinopril 20mg/5ml oral solution,0205051L0AAAYAY
VMP,8622411000001104,Lisinopril 20mg/5ml oral suspension,0205051L0AAAZAZ
AMP,8593411000001107,Lisinopril 20mg/5ml oral suspension,0205051L0AAAZAZ
AMP,593111000001108,Zestril 2.5mg tablets,0205051L0BBAAAA
AMP,823211000001109,Zestril 5mg tablets,0205051L0BBABAB
AMP,825311000001100,Zestril 10mg tablets,0205051L0BBACAC
AMP,891711000001107,Zestril 20mg tablets,0205051L0BBADAD
AMP,315211000001104,Carace 10mg tablets,0205051L0BCACAC
AMP,7314011000001108,Lisopress 2.5mg tablets,0205051L0BEAAAA
AMP,7314811000001102,Lisopress 10mg tablets,0205051L0BEACAC
VMP,318896009,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,10828511000001108,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,21295411000001108,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,12498511000001100,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,12060711000001101,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,13767611000001103,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,14126011000001109,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,30075311000001109,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,15639011000001109,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,10742711000001102,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,37126511000001107,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,22378611000001102,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,16631411000001104,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,17955511000001101,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,16213611000001106,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,13651711000001102,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,15156311000001100,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,18426311000001107,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,11879711000001104,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,26782611000001107,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,36838711000001105,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
AMP,21845111000001102,Perindopril erbumine 2mg tablets,0205051M0AAAAAA
VMP,318897000,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,10828711000001103,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,21296211000001103,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,12498711000001105,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,12061211000001102,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,13767811000001104,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,14126311000001107,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,30075511000001103,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,15639211000001104,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,10743211000001103,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,30856611000001105,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,22378411000001100,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,16631211000001103,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,17955711000001106,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,16213911000001100,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,13652011000001107,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,15156711000001101,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,18426911000001108,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,11879911000001102,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,26783111000001105,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,36839011000001103,Perindopril erbumine 4mg tablets,0205051M0AAABAB
AMP,21845411000001107,Perindopril erbumine 4mg tablets,0205051M0AAABAB
VMP,13011211000001107,Perindopril erbumine 1mg/5ml oral solution,0205051M0AAACAC
VMP,13011311000001104,Perindopril erbumine 1mg/5ml oral suspension,0205051M0AAACAC
AMP,12996511000001103,Perindopril erbumine 1mg/5ml oral solution,0205051M0AAACAC
AMP,12995911000001103,Perindopril erbumine 1mg/5ml oral suspension,0205051M0AAACAC
VMP,374667004,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,10829111000001106,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,21296511000001100,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,12498911000001107,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,12061411000001103,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,13768011000001106,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,17218111000001108,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,30075711000001108,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,15639611000001102,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,11925111000001106,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,30856811000001109,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,22378211000001104,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,16631011000001108,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,17955911000001108,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,20104111000001105,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
AMP,20319211000001109,Perindopril erbumine 8mg tablets,0205051M0AAAFAF
